"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PITG_00597"	1.016438352043	3.77897062448085	12.8363014787373	0.000339958915612942	0.00630943551798475
"PITG_00403"	1.01192494588837	5.92375104260875	17.4043741673702	3.02129882227555e-05	0.000869067720054557
"PITG_00625"	1.01138198981842	6.13552868819957	19.3283269994168	1.1006137431755e-05	0.000375109174833178
"PITG_09442"	1.00750397308527	10.6246612351774	14.8304199012499	0.000117622846090158	0.00271643562623409
"PITG_07381"	1.00721653371534	2.45540730710352	12.3358259270763	0.000444347464473823	0.00773618565470138
"PITG_10202"	1.00348532205662	11.0696068201585	14.4192017439331	0.000146302896150206	0.00320130092023613
"PITG_00353"	1.00070818705562	4.74560726660041	15.7957281814738	7.0561641610956e-05	0.0017518913536389
"PITG_03862"	1.00042701426513	3.81532779801327	16.4365278012028	5.03064247926134e-05	0.0013097137954688
"PITG_09555"	0.999500534522883	11.109904634053	21.4366413323421	3.65715065634944e-06	0.000152906964431086
"PITG_15723"	0.995280103730667	9.42506944958626	17.0347088441339	3.6702740279908e-05	0.00101342525373979
"PITG_19775"	0.99287400367903	5.04794790804783	16.8272546006177	4.09410731478229e-05	0.00110158911409944
"PITG_08536"	0.992720912605828	3.8498322171494	17.6829245184671	2.60958719215484e-05	0.000770341919951849
"PITG_06771"	0.988736085526808	11.2377863614923	15.581879464369	7.90081475026523e-05	0.00192082598403472
"PITG_11123"	0.987894433751619	2.49293228709032	12.00464683152	0.000530680666362271	0.00888179383121497
"PITG_10835"	0.984213000870974	2.64860216870497	12.1184615106398	0.000499250764599984	0.00848198391156498
"PITG_06581"	0.981937487322302	2.85342042024991	12.5701099363713	0.000391965520658533	0.00704065003618738
"PITG_12446"	0.975848048066035	5.42565919771679	13.2515674117547	0.000272352044765571	0.00528128180599721
"PITG_18334"	0.972841043910858	3.26444118888848	12.5710605116581	0.000391766200628948	0.00704065003618738
"PITG_00125"	0.970297792547279	5.09991602781623	13.5463583753303	0.000232742567384239	0.00467438509887596
"PITG_12987"	0.964505703512029	3.22577893506772	12.0466133046211	0.000518865613043391	0.00872460387051934
"PITG_16464"	0.959866578172083	4.50267249701015	14.8773361029265	0.000114733192438333	0.00266062724815244
"PITG_02477"	0.955172116928589	2.95104258588033	12.8462534651548	0.000338155614386778	0.00628680262670904
"PITG_14863"	0.953623681811783	3.77740312632849	12.7009492632016	0.00036547000319701	0.00672739955148407
"PITG_10193"	0.953562881940229	11.7801038167037	12.5712027402139	0.000391736386430952	0.00704065003618738
"PITG_00623"	0.952870148287587	6.51550822308096	17.9331019970938	2.28806779762905e-05	0.00068807215293941
"PITG_07280"	0.95171658093347	2.88437482790543	12.7745909988277	0.000351359432565822	0.00649957160866414
"PITG_11108"	0.948743046430358	4.36559516658019	12.9465908519907	0.000320504620285309	0.00602343431673663
"PITG_06719"	0.947660933075274	7.28946426984276	13.2192050089275	0.00027709512479502	0.00534109487037809
"PITG_18891"	0.946569767936573	3.1282200092224	15.5633236742876	7.97873731568978e-05	0.00193398402132679
"PITG_01961"	0.945439853144778	5.17945152876475	18.4362681946227	1.75682211686846e-05	0.000550389369036756
"PITG_07470"	0.936943113288245	4.26908106134974	14.5082185891813	0.000139549395120816	0.00308352072087194
"PITG_02998"	0.936887016447179	5.67995224480898	13.0574246495226	0.000302084516862375	0.00573909554248501
"PITG_16327"	0.929317503183325	4.07246601036965	16.5612697856898	4.71032208941667e-05	0.00124359137417064
"PITG_06702"	0.92863557627029	4.67621181163276	14.6506216065522	0.00012939196375271	0.00291637558382109
"PITG_17726"	0.923449216641907	4.61084938875525	13.1750714882509	0.000283697905843735	0.00543569054007578
"PITG_10271"	0.920497739482136	3.13761377332032	13.326938730087	0.000261620277239833	0.00511729262281114
"PITG_04337"	0.919195183234123	4.30101889508418	12.8671931620442	0.000334392775351204	0.00623700753627694
"PITG_06799"	0.91618016984015	10.039173966778	13.9054071508916	0.000192244614201338	0.00401145672712884
"PITG_11766"	0.913267276210906	12.6612936404038	13.6022413589867	0.000225915634912246	0.00457081021061453
"PITG_08732"	0.912878928740932	4.04772772438798	12.1784059077909	0.000483459426969014	0.00830147812995496
"PITG_07263"	0.911177800811901	4.47839657542139	14.7837602564628	0.000120569364723349	0.00276743601029287
"PITG_07400"	0.909627429988205	8.62415273098683	14.6813529004125	0.000127299482833812	0.00288656710369331
"PITG_09711"	0.905319273272392	5.6490082956984	12.1874230190376	0.000481128030849902	0.00827407792502881
"PITG_11099"	0.903731995632711	12.1087775239036	13.6007337857072	0.000226097132060406	0.00457081021061453
"PITG_14855"	0.888319306185	4.83320257022396	14.0222141137954	0.000180663632324245	0.00381940577584735
"PITG_00718"	0.886299557744117	3.11955408564187	11.9811478907926	0.00053741469078301	0.00895452300331335
"PITG_08061"	0.881633359388945	6.08190523975894	17.2525424974612	3.27259328315089e-05	0.000929466077161568
"PITG_16386"	0.87635816402958	4.29043272196012	14.0803128270569	0.000175167673474048	0.00373127049917161
"PITG_16687"	0.872397985366724	4.19844228451021	13.0849832302224	0.000297672498939858	0.00568697185245331
"PITG_10485"	0.869767842000949	3.5686700413818	11.7255425888634	0.000616480721455234	0.009947716892693
"PITG_06710"	0.865282863293931	4.03055152351392	12.5586261978326	0.000394381570445279	0.00704065003618738
"PITG_17003"	0.864343753372035	5.60533297716781	14.1083297433738	0.000172577854290194	0.00369008199087797
"PITG_00065"	0.856982229106501	4.23835948662348	14.1474491260892	0.000169026130279749	0.0036279329909472
"PITG_18633"	0.85146594710833	4.91441930855706	12.5698345995693	0.000392023273369257	0.00704065003618738
"PITG_14913"	0.846754866216629	10.9536299496903	12.0833162811607	0.000508750243917067	0.00860438194486505
"PITG_00550"	0.845225495034541	3.53540323162344	11.8272792867667	0.000583692197106694	0.00954288865561932
"PITG_10687"	0.843598390541899	5.35663039985193	13.4578531932415	0.000243982773172147	0.00485431445545632
"PITG_12468"	0.837230254129219	4.17478654181775	15.2150458154747	9.59360130403248e-05	0.00227156281824112
"PITG_00257"	0.835562120609389	4.81654746911445	14.6720122424329	0.000127931855242117	0.00289506956923157
"PITG_11135"	0.83293924536155	5.2384753845403	12.6355002259054	0.000378489919658824	0.00689931300875655
"PITG_09722"	0.831628353871094	5.07952715811864	13.4616409138383	0.000243490707927462	0.00485431445545632
"PITG_08959"	0.830167170881731	10.785035926931	14.745032152513	0.000123071370760292	0.00281338151817277
"PITG_01922"	0.828362126465438	11.9643142659252	14.9648644762718	0.00010953176542012	0.002555816941245
"PITG_10887"	0.826161892821704	11.301850953489	12.4963890427256	0.00040773935395009	0.0072331932395531
"PITG_09552"	0.825759428753062	8.3058492276089	12.0459347704584	0.000519054516648511	0.00872460387051934
"PITG_03746"	0.814350765983115	4.04467321513056	12.235334823645	0.000468929281876917	0.00808903011237681
"PITG_00205"	0.812634448914881	7.00893430711645	13.833259570428	0.000199768529213627	0.00413774704984468
"PITG_15920"	0.812532049341224	4.06724151139091	12.429994377241	0.000422493172895484	0.00742465736805548
"PITG_00552"	0.80764579204637	5.20736127203902	12.172948986556	0.000484875861738846	0.00831310795270854
"PITG_05127"	0.806799928533802	4.85600049172121	12.6801038023437	0.000369567052928155	0.00678062095315328
"PITG_09563"	0.803636331613006	11.2545241790351	12.8461160067807	0.000338180456046854	0.00628680262670904
"PITG_08119"	0.7980813337158	4.54406482038941	12.7121055685374	0.000363296149508279	0.00669834720249118
"PITG_11011"	0.794787874833162	7.08255423106187	12.4618893797615	0.000415339611428543	0.00734485001530947
"PITG_00266"	0.783069866894656	10.1269853256903	13.8847935804024	0.000194364692820321	0.00404818462990769
"PITG_05171"	0.775359543106567	10.2281482109006	12.638963544433	0.000377789373830101	0.00689931300875655
"PITG_09721"	0.774935665933194	5.70341465590748	11.8513480694755	0.000576196194171189	0.00946055269466184
"PITG_17425"	0.736466365768852	6.20391647181247	12.560872826951	0.000393907725738598	0.00704065003618738
"PITG_07285"	0.715232504317687	8.22545390632498	12.2829883443837	0.000457105845638645	0.00792833951918707
"PITG_00234"	0.674193995191101	8.40748504911049	12.5833360318113	0.000389201392300803	0.00703753707268027
"PITG_01985"	-0.67499098061909	7.32449609274007	11.7807326960896	0.000598469241276824	0.00975504863281223
"PITG_05498"	-0.725405612689759	6.92679497853669	13.0651534686924	0.000300840553396909	0.0057251331709899
"PITG_03828"	-0.734160490813308	5.4016848940548	12.0261104504472	0.000524604349153799	0.00879318198946762
"PITG_01471"	-0.737904747692482	4.44674383599102	11.8544154975465	0.000575247880632117	0.00945879080916582
"PITG_00395"	-0.74856443559579	5.00915359215601	11.943939138965	0.000548254397328182	0.00909471564417413
"PITG_22765"	-0.749260576158336	4.6910676175705	11.9916776088973	0.000534386617827209	0.00891727936306027
"PITG_01718"	-0.761013794096192	4.59736504197349	11.8884215328626	0.00056483969074683	0.00930124744045329
"PITG_01397"	-0.765915959480295	7.3467827181212	14.5729738875015	0.000134834568143915	0.00300293938200913
"PITG_20102"	-0.771625920590694	6.55799096837979	13.3774099343336	0.000254673180238371	0.00500031611013904
"PITG_01462"	-0.777730489852861	4.77332857499093	12.6061248991427	0.000384484780178649	0.00698594559397296
"PITG_01438"	-0.778203921982237	4.18205219446115	11.841194877823	0.000579346387434418	0.00949840935783513
"PITG_00708"	-0.784304219856426	5.94367257361903	11.9104327193035	0.000558204317939075	0.00923253524097174
"PITG_00451"	-0.796128286240466	6.48600101332887	14.0531543092958	0.000177715506582173	0.00377125717458434
"PITG_09664"	-0.798220545372749	4.35397774425032	12.4009577050169	0.000429113712003716	0.00750581946952689
"PITG_12562"	-0.798278341081595	9.42301339844902	14.5991960905831	0.000132971257169533	0.00297913890315884
"PITG_01370"	-0.801468860754171	4.34677243330405	13.0063590101715	0.000310434960841923	0.00585815772582066
"PITG_09006"	-0.8017263643771	5.60132181917282	13.9925397378995	0.000183537419568753	0.00386562801102951
"PITG_03812"	-0.802323786536766	3.45884906371979	11.7678726782945	0.000602618089869358	0.0097801524628581
"PITG_03152"	-0.806053717271116	6.33521142410038	12.5325077706618	0.000399932686661293	0.00711715652987272
"PITG_10942"	-0.807558137912124	6.17899276531071	14.5609204513295	0.000135699864820247	0.00301623790441367
"PITG_06118"	-0.816261373643628	7.2344159707043	17.8934324757247	2.33625936457629e-05	0.000698827368973126
"PITG_03624"	-0.825750472395321	3.97951516108946	12.8678179473549	0.000334281153205454	0.00623700753627694
"PITG_17945"	-0.827656999221442	3.87039104762937	11.7335114062774	0.000613846637519812	0.009947716892693
"PITG_13448"	-0.846185454126346	6.56949392240532	13.8602203208528	0.000196922818732401	0.00408637898376338
"PITG_01594"	-0.848533433617384	3.63869714020432	13.7677628810862	0.000206855512605411	0.00425320649044435
"PITG_03973"	-0.859853067848349	5.44126949813708	15.7016329424613	7.41601185211109e-05	0.00182912029168187
"PITG_15926"	-0.86635543496894	3.68808010309878	14.7334159591444	0.000123831969239177	0.00282502668972216
"PITG_03748"	-0.869792757869386	3.85743953985077	13.2689059553993	0.000269844637834742	0.00524169713597123
"PITG_03471"	-0.871642686707537	4.29153126885085	11.772776031327	0.000601032774448981	0.00976851967373944
"PITG_04895"	-0.874479838925855	4.01332736714973	15.2962225201886	9.19001019998512e-05	0.00218520179110428
"PITG_04869"	-0.875538043241897	2.99378699967304	12.078957783607	0.000509940958013105	0.00861157050266275
"PITG_10795"	-0.876563012874801	4.31860251887051	13.6854433256443	0.000216123238126209	0.00441150282977399
"PITG_12555"	-0.88282231780279	3.78031582566671	14.9181315457337	0.000112278661802122	0.00260908700266213
"PITG_16760"	-0.885917546267601	8.99289271568174	17.3417031927535	3.12258523619417e-05	0.000893631454236025
"PITG_16118"	-0.893371369339031	4.31187537684869	14.8716854979184	0.00011507740352566	0.00266311843097345
"PITG_04947"	-0.907550109276104	4.30008427517375	14.0664115457324	0.000176467170254606	0.00375184548932619
"PITG_01276"	-0.907989600014475	4.49914473230602	14.6012535135067	0.000132826161196982	0.00297913890315884
"PITG_12462"	-0.910104694733118	5.96606265951899	15.6380555483405	7.66954680953227e-05	0.00187520419493064
"PITG_11922"	-0.911003523245255	4.66138472426996	14.1191324983157	0.000171589605005465	0.00367593959523135
"PITG_15477"	-0.912905906973474	4.32448544012513	14.5893743798687	0.000133666117500898	0.00298439297944555
"PITG_16871"	-0.917384328859295	7.3968382952371	15.8036985066181	7.02650234982487e-05	0.00174838654709027
"PITG_12196"	-0.918816220740907	2.86524111438543	12.0577832192207	0.000515765868853531	0.00869687965066817
"PITG_03011"	-0.921032555001425	4.9273971800694	17.1080774392951	3.53118037195373e-05	0.000985488477502818
"PITG_17097"	-0.921109288085451	3.1796243361487	13.9106956942606	0.000191704459518702	0.00400762092231754
"PITG_19649"	-0.925785716107536	3.74626072056814	12.3705860390143	0.000436150684962757	0.00760525078104826
"PITG_15959"	-0.925924681244485	5.17117439487072	17.1692200281185	3.41932048598047e-05	0.000961427437645559
"PITG_20559"	-0.930691189253244	3.32492421332147	13.8113468486593	0.000202111914493627	0.00417858952630483
"PITG_10451"	-0.93467397974973	3.551197439368	15.3703745569108	8.83628962821065e-05	0.00211001591185743
"PITG_15248"	-0.939369142783561	5.40361275981381	16.0643095302662	6.12271808729579e-05	0.00154746540062507
"PITG_01029"	-0.941363518826065	4.86255648522894	13.1856698574841	0.000282097961898789	0.00541425900593119
"PITG_00983"	-0.941479514781036	3.68423458612947	16.3752613498412	5.19589851533517e-05	0.00134650393092108
"PITG_15485"	-0.946285431041677	3.90523588867085	13.0677050268254	0.000300431011774021	0.0057251331709899
"PITG_04913"	-0.958073595824499	3.21723050318865	15.6080036259232	7.79240569914388e-05	0.00190111034486488
"PITG_13273"	-0.965733482487274	4.19296687295012	14.2215616655235	0.000162497874335036	0.00352141347330664
"PITG_13819"	-0.966954407162775	4.3536392720244	13.3768391217764	0.000254750700729943	0.00500031611013904
"PITG_17145"	-0.970521384336694	5.11695615089023	18.0433575693911	2.15930703217711e-05	0.000661736408471278
"PITG_02989"	-0.985100599204938	2.66492115474462	13.0533746714626	0.00030273843550937	0.00574181987213134
"PITG_02925"	-0.990332311662165	8.47296934283152	16.4655225244533	4.95428666143197e-05	0.00129583400188664
"PITG_05616"	-0.99233674783928	6.73951999752581	18.5619382655763	1.64471913744581e-05	0.00052107482081276
"PITG_18457"	-0.995561066168765	3.40378915043356	15.4429158866047	8.50350885122836e-05	0.00204356760790097
"PITG_00452"	-1.00146398032331	4.9380230576045	13.31420996757	0.00026340228529112	0.00514320399768962
"PITG_20211"	-1.0032438444697	3.6575246748928	16.5042516284483	4.85411048187849e-05	0.00127855223863436
"PITG_06822"	-1.00431214524104	3.96984846537673	15.2070682955936	9.63421378504063e-05	0.00227638660588975
"PITG_16005"	-1.00466934921452	9.22267620891333	25.7123521968148	3.962825050901e-07	2.16358705570309e-05
"PITG_06887"	-1.02504995860665	4.79400022843649	13.4269309652162	0.000248037571458322	0.00490277428153207
"PITG_04321"	-1.03120181727238	6.3025810269444	19.8140445897337	8.53532135400197e-06	0.00030475161672527
"PITG_00797"	-1.03159948269038	4.21738317034239	20.0737069769636	7.45140794099276e-06	0.000274102721245472
"PITG_07874"	-1.03834370362179	4.75836042616124	14.4438569563951	0.000144400070372131	0.00316582376505917
"PITG_03198"	-1.0383662711581	2.68337315802504	13.4521719404978	0.000244722707943783	0.00485431445545632
"PITG_00453"	-1.04088500196406	5.86833946938142	18.9238915337251	1.36038269118482e-05	0.000443484757326253
"PITG_01504"	-1.0427651849109	5.81496991588239	17.1589988555598	3.43776901197265e-05	0.000964204191462754
"PITG_06862"	-1.04521825914479	2.65215226134738	13.4675245828016	0.000242728339268999	0.00485431445545632
"PITG_17956"	-1.04602646865187	5.21373569467642	20.5992700676185	5.66176971371862e-06	0.000215969883716787
"PITG_16121"	-1.04992319994603	4.77124378886791	18.856421732331	1.40935823543793e-05	0.000454371006275796
"PITG_17947"	-1.05371153497805	3.4082293659474	14.0969778860318	0.000173622514075019	0.00370537460303936
"PITG_06860"	-1.05742376141125	3.74511239164864	15.0264214340294	0.000106016469975594	0.00248409841211564
"PITG_11161"	-1.05846492215557	6.55354833970366	28.0392026269753	1.1888256002727e-07	7.22741704122547e-06
"PITG_02911"	-1.06088593426626	3.22177776207792	16.9671243557356	3.80327110721806e-05	0.00104076375043507
"PITG_11861"	-1.06260816544513	2.36282690167372	12.4898927020631	0.000409159693538278	0.0072469591704331
"PITG_02840"	-1.06347152161672	3.46954861683974	14.7116968861486	0.000125266796711994	0.00285197502554616
"PITG_05446"	-1.06427728234239	3.30282500403325	19.2868599579122	1.12477764363999e-05	0.000376592553099526
"PITG_11906"	-1.06654376908872	7.04576166873121	25.6347707475437	4.12538416697233e-07	2.21087243002906e-05
"PITG_01676"	-1.0713352773142	4.16143902440373	14.7458023916888	0.000123021104050196	0.00281338151817277
"PITG_02997"	-1.07155347515048	2.6329572490995	12.7347630436814	0.000358921296379105	0.00662855142918849
"PITG_03890"	-1.07707332200293	3.70168257584242	19.8010036230446	8.59375411370746e-06	0.000305866938344518
"PITG_03738"	-1.07781668876092	6.92758598558796	23.599128594121	1.18641231558558e-06	5.73768055505371e-05
"PITG_10514"	-1.08191749704994	4.35613491286027	16.1369371043532	5.89235577421477e-05	0.00150255910002772
"PITG_03750"	-1.08775074380096	4.02646941590964	17.9425103708142	2.27678555878042e-05	0.00068807215293941
"PITG_07332"	-1.08971691996735	3.09183504376497	18.4372124464873	1.7559518177186e-05	0.000550389369036756
"PITG_01398"	-1.09146315996121	3.49884357856612	16.9322039148943	3.87387727788823e-05	0.00105495151923508
"PITG_13737"	-1.09437921857515	7.42472796934825	28.8447322630113	7.84188887433163e-08	5.01123432781863e-06
"PITG_04289"	-1.11454992331625	4.13976288630434	15.1317525433876	0.000100262672465156	0.00235418429481338
"PITG_14047"	-1.11576876396062	4.75239779562802	25.6731363466066	4.04417652991715e-07	2.18677179961434e-05
"PITG_01374"	-1.11861992886348	2.91592480239631	17.546702995317	2.80336446914373e-05	0.00081894649829765
"PITG_08308"	-1.12366970916157	2.47347318564662	15.9297916770014	6.57358429158551e-05	0.00163931491191712
"PITG_03130"	-1.12555843842055	2.6594092322989	15.6684626699211	7.54721885037911e-05	0.00185740854289308
"PITG_07426"	-1.12827275663474	2.57214812418872	15.4886964188637	8.30001170956033e-05	0.0019989485822391
"PITG_22922"	-1.13383663606729	3.82815471263044	19.3497231962109	1.088350206897e-05	0.000372955928140777
"PITG_08658"	-1.14191953625853	3.8781090199951	17.9206358355783	2.30310341474394e-05	0.000690746776150002
"PITG_07194"	-1.14368414268706	2.78574994792615	12.1194608368712	0.000498983288070577	0.00848198391156498
"PITG_07573"	-1.1441669865457	3.85741077660511	14.3390365593709	0.000152666120096415	0.00332115251977636
"PITG_06808"	-1.14459813355508	2.73890661801419	16.4807086203623	4.91476111191459e-05	0.00128893402220275
"PITG_04038"	-1.15107528947693	3.01446519643963	14.352630580604	0.000151567777311311	0.003303648820582
"PITG_07046"	-1.15906242265079	3.82852481752028	13.6890680185015	0.000215706490291914	0.00441100162966029
"PITG_05198"	-1.16069839979943	4.70598574498433	15.4270409828273	8.5752397834169e-05	0.00205335845978883
"PITG_20759"	-1.16101218985418	4.05803709511833	12.9507842063126	0.000319787508148372	0.00602343431673663
"PITG_08597"	-1.16477837505111	2.67977303162891	16.8494693062924	4.04646428302062e-05	0.00109400441805608
"PITG_18092"	-1.16611386697781	2.39347790884051	13.3394640669643	0.000259878609959907	0.00509208140456285
"PITG_00043"	-1.16781262270303	2.71753459842102	12.6755278446854	0.000370472612922285	0.00678616527286146
"PITG_05217"	-1.16883217785159	1.91352773783881	12.4182952803443	0.00042514815202368	0.00745965876101455
"PITG_01152"	-1.17291359335344	4.6602026181127	22.2638862392148	2.37634023123408e-06	0.000103994936111633
"PITG_01156"	-1.17640317062558	2.40642400170827	14.6116011127302	0.000132098828970238	0.00297143105885653
"PITG_07899"	-1.17743794459317	2.64945821999672	13.9347875114952	0.000189263079632619	0.00396395131588095
"PITG_03136"	-1.18240587214988	4.72418257083691	13.7763503414523	0.000205912078213751	0.00424156253419425
"PITG_18720"	-1.1898647863254	8.75903870718957	23.5492051109049	1.21759717359788e-06	5.85227154335699e-05
"PITG_16794"	-1.19459076853217	3.52324943047301	25.2271984481893	5.09584670120472e-07	2.65018317253711e-05
"PITG_03504"	-1.19584417680518	1.87354791175438	13.736445176144	0.000210333188660293	0.00431682002347139
"PITG_19279"	-1.19783772351838	2.35876979193136	15.9350353826674	6.55539867255243e-05	0.00163841264155994
"PITG_04658"	-1.19876102486759	5.57765631935323	27.4581719583124	1.60529114387139e-07	9.50247868164293e-06
"PITG_13366"	-1.20394660900088	6.13108230343236	15.4258240545049	8.58076354673022e-05	0.00205335845978883
"PITG_16476"	-1.20602506790362	2.63379034032343	12.6290185311185	0.000379804533129697	0.00691207376069532
"PITG_08967"	-1.20882530407544	5.9853520245747	21.0006844603969	4.59119320194117e-06	0.000185079390473951
"PITG_01188"	-1.21436651148495	2.54097375577476	19.2894313856067	1.12326383297112e-05	0.000376592553099526
"PITG_07297"	-1.21469337028923	3.66127458093966	20.1859081548259	7.02686802790238e-06	0.000261692664602047
"PITG_15449"	-1.22372127334503	8.55021358330217	32.9343309281671	9.53249518610749e-09	7.39392919711386e-07
"PITG_20209"	-1.22430278278982	5.68912860343239	22.3448272282461	2.27825882827771e-06	0.000100880224573384
"PITG_00912"	-1.22584841250427	7.82165731715654	22.2737259482629	2.36419419609175e-06	0.000103867547357203
"PITG_02572"	-1.22710824090672	2.91295937310543	17.2341744778475	3.30438510894772e-05	0.000933779379907915
"PITG_22685"	-1.22906802680236	4.50017230833116	17.6624281766946	2.63785970973419e-05	0.000774621622855886
"PITG_17079"	-1.23173706180398	3.79136767884351	27.0711985501279	1.96097929646189e-07	1.11954995671609e-05
"PITG_17571"	-1.23523318670609	3.59549506124835	27.2945334364255	1.74704628891322e-07	1.01781104580059e-05
"PITG_03346"	-1.24046472909721	2.4646995642838	15.5431374260712	8.06438514718443e-05	0.00195054063979319
"PITG_01443"	-1.24105654115618	2.47098542021835	18.4786489324877	1.71818403984904e-05	0.000542160775962879
"PITG_16892"	-1.24164598632786	1.54809109028761	12.9020879793367	0.000328215781727024	0.00615240482847307
"PITG_00919"	-1.24592000121612	3.65641881353394	14.5463527357609	0.000136753122973087	0.00302768183873684
"PITG_01932"	-1.24724441939166	3.79904018772243	12.1301523329066	0.000496130671167157	0.008480215286652
"PITG_10291"	-1.24774488052156	2.34350708119855	14.160162253172	0.000167887803820941	0.00361039030511305
"PITG_10058"	-1.24811162996324	4.07842635531863	22.109805475776	2.57491134524705e-06	0.000111384722692283
"PITG_03243"	-1.25118218648111	3.74107720211478	20.9577104538763	4.69534237803816e-06	0.00018793066094589
"PITG_01395"	-1.25828716321342	4.88758328750619	32.5087348156473	1.18658015931697e-08	9.07854901485572e-07
"PITG_13418"	-1.25870022482319	2.0396395248155	13.2401059965011	0.000274022413740029	0.00530452682845802
"PITG_06805"	-1.25916410509475	5.84412911739111	13.228694564068	0.000275695757920699	0.00532774946620979
"PITG_14418"	-1.25982362900233	1.24199481809344	12.2587935953613	0.000463070786648605	0.00801254944221056
"PITG_03045"	-1.26389623608834	6.42520882212454	26.7891688848233	2.26905545152549e-07	1.28241541021644e-05
"PITG_09982"	-1.27100531871274	2.54109591115879	13.9623114247738	0.000186512205862747	0.00391362458831776
"PITG_14001"	-1.27218980876507	3.59180022295252	18.013071573084	2.19393309928537e-05	0.000665098802362871
"PITG_06365"	-1.27474093845087	3.79868084268526	16.8429812259579	4.06032111211741e-05	0.0010951182625416
"PITG_03944"	-1.27635851597116	4.39610662540852	24.2211109114323	8.58856916510037e-07	4.27414324778247e-05
"PITG_17831"	-1.27880207477443	2.71872083127811	12.4505137147715	0.000417876871226126	0.00737811800734732
"PITG_07319"	-1.28516839480975	2.44093771728007	12.4419543629987	0.000419796277760444	0.00739932841640087
"PITG_07424"	-1.28855236831883	5.92667399235963	34.408210547435	4.46834332298019e-09	3.6952542171734e-07
"PITG_14893"	-1.30536944132999	4.11595085211644	25.376876623495	4.71536568835232e-07	2.48984591065252e-05
"PITG_13435"	-1.31880051109764	3.84765912316449	19.7892649052731	8.64669526756386e-06	0.00030678038383057
"PITG_12561"	-1.31927645202649	7.95010580551398	38.0523193456582	6.88727917847798e-10	6.73575903655147e-08
"PITG_01263"	-1.32095341436227	1.4993579018856	13.9958450167424	0.000183215057419404	0.00386562801102951
"PITG_13887"	-1.32762296063253	2.33149115375391	11.7277771628584	0.00061574093592756	0.009947716892693
"PITG_06847"	-1.33037037298734	3.29188324258513	22.6529439595694	1.94062650459481e-06	8.87244971429995e-05
"PITG_02860"	-1.33629970159603	5.97847302772332	28.2675513370637	1.05652288507668e-07	6.56503474500411e-06
"PITG_07833"	-1.33685986703564	4.9240615716113	36.5225228752154	1.50912358464923e-09	1.37992788264633e-07
"PITG_12051"	-1.3391352195294	3.03482139711972	21.2923868914345	3.94294328301473e-06	0.000163639421048216
"PITG_03972"	-1.343313981717	4.08799971639086	31.8885439454481	1.63277298926519e-08	1.21614555034871e-06
"PITG_17073"	-1.34718601027066	2.19598223741191	17.0805644511198	3.58270811632139e-05	0.000994931313191771
"PITG_16765"	-1.34724974836823	1.81124834932063	16.4287553356803	5.05131115778126e-05	0.00131205765800383
"PITG_08957"	-1.35246412218432	1.48666624784129	13.6469471798794	0.000220599698092075	0.00448659096644046
"PITG_20558"	-1.35314352663483	3.05876300928277	19.9995872561938	7.74588820620559e-06	0.000280122201463647
"PITG_06732"	-1.35810291968922	6.14957344146064	22.4181566788483	2.19291121133326e-06	9.78717158486711e-05
"PITG_15958"	-1.35996795408987	4.5131799888127	35.6351930400504	2.37949659986109e-09	2.09756019914543e-07
"PITG_03511"	-1.36000100168527	4.67789702534015	31.3132131172003	2.19580112450662e-08	1.57300479282331e-06
"PITG_01050"	-1.3738338930556	5.40279414778689	30.86920699108	2.76016773136143e-08	1.94022540466387e-06
"PITG_17567"	-1.37393407673665	3.28405823232923	16.1887267485131	5.73343023989581e-05	0.0014756038880574
"PITG_20097"	-1.37912644791701	2.41126955129945	17.1294044478109	3.49175107323048e-05	0.000976908565189633
"PITG_18373"	-1.39379829858938	1.56427355652665	13.5985005950373	0.000226366256540615	0.00457081021061453
"PITG_14227"	-1.39490799233973	2.2110561148948	17.0315752198894	3.67633594314782e-05	0.00101342525373979
"PITG_12238"	-1.40141998326928	3.74824277842649	16.1735634467639	5.77950991246636e-05	0.00148406730560523
"PITG_22670"	-1.4041534756906	1.56765596023948	13.6759054067655	0.00021722373730463	0.00442593364758184
"PITG_10724"	-1.40645212321521	2.35149987231583	13.4178416891478	0.000249242304358381	0.00491794420547142
"PITG_07422"	-1.40725794902149	1.99305866173617	16.0951904053791	6.02368243208047e-05	0.00152586388093714
"PITG_12176"	-1.40737864065269	2.66643450154978	16.7371136954107	4.29328665282343e-05	0.00114484583603762
"PITG_01429"	-1.42199257511046	4.72417475670385	38.7997663794627	4.69584052989932e-10	4.67381579113076e-08
"PITG_03540"	-1.4325607617388	4.92978666090563	43.4638572753869	4.31862574083617e-11	5.3968426341316e-09
"PITG_20412"	-1.43486246765122	4.34074744975825	34.8649407798824	3.53387280901391e-09	3.03400515137247e-07
"PITG_04893"	-1.43575724746674	1.76565351173284	12.5970315307144	0.000386359882118215	0.00700869289384447
"PITG_02399"	-1.44141378546918	2.32700139376696	17.4544634434737	2.94272535321002e-05	0.000850818304564348
"PITG_07895"	-1.45123387166519	2.05144986806107	16.144528240961	5.86878683807915e-05	0.00150255910002772
"PITG_04971"	-1.45279678567142	2.79062505874182	27.4297731153858	1.62903811560114e-07	9.59256109223352e-06
"PITG_19462"	-1.46201329722994	1.39491238317783	16.758743428423	4.2446216685152e-05	0.00113664904537596
