"US24_1_C"	"US24_2_C"	"US23_2_C"	"US8_2_C"	"US24_1_M"	"US24_2_M"	"US23_2_M"	"US8_2_M"
"PITG_17828"	25.3667109883712	3.70421542661875	2.27755108429889	0.266123127540301	0.608583967773184	6.22896758667321	6.30440301103919	0.0352507674361579
"PITG_17846"	2.17935778721271	1.64953343216616	0.664285732920508	8.98165555448517	0.811445290364245	1.67259314827336	5.06824555789425	9.51770720776262
"PITG_17894"	8.92016210580088	3.50164114547554	15.9744902440408	50.5966596235998	7.33681783371005	20.359495908293	19.53128775969	45.2972361554628
"PITG_18012"	3.16767120234406	3.96466807380288	2.94183681721939	0.099796172827613	4.63200019916257	4.32567193518973	5.93355577509571	0.423009209233894
"PITG_18224"	1.31775122017513	0.954993039675147	0.411224501331743	5.82144341494409	0.946686172091619	0	1.5761007527598	8.07242574288015
"PITG_18326"	39.4058297571601	14.5564090592909	9.64795945432167	4.09164308593213	26.7776945820201	14.8226358312501	18.5732657335027	3.63082904592426
"PITG_18350"	4.86554296680048	0	6.76938794499947	0	4.29389799484413	0	3.46124086880583	0
"PITG_18366"	5.72714953383806	2.77816156996406	9.4265308766815	1.26408485581643	18.5280007966503	38.4119667844848	82.4517021247674	4.58259976670052
"PITG_18574"	9.70574456398221	9.95507895903789	6.35816344366772	2.06245423843733	7.30300761327821	9.6029916961212	5.68632428446672	2.22079834847794
"PITG_18603"	2.20469915683147	2.19937790955488	1.13877554214944	0.133061563770151	3.82055490879832	2.97029472883028	0.432655108600729	0.176253837180789
"PITG_18605"	2.48345422263774	2.48876973975947	1.23367350399523	0.199592345655226	3.31340160232067	2.65307878691637	1.08163777150182	0.105752302308474
"PITG_18659"	3.90257092128788	1.67847261518662	0.7275510408177	0.0665307818850753	0.57477374734134	1.21118814185312	1.39067713478806	0.0352507674361579
"PITG_18664"	1.19104437208137	1.18650650383882	3.47959193434552	0.0665307818850753	1.04811683338715	1.0669990773468	1.32886926213081	0.0705015348723157
"PITG_18728"	24.5811285301899	28.7366087393158	51.4030626664679	9.48063641862323	38.3746001901424	26.6461391207687	85.4802878849725	13.5010439280485
"PITG_18800"	9.55369634626969	14.49853069325	16.1642861677324	3.02715057577093	5.20677394650391	2.59540316111384	5.31547704852324	1.05752302308474
"PITG_18931"	286.357476691903	400.113144440866	332.775519539226	774.385035751334	590.935032707762	523.521655409563	516.095736688012	953.815265287559
"PITG_18951"	89.2523037972463	76.0521729777662	128.207146453658	13.8716680230382	89.8675659078402	80.8323895622454	20.025750740948	15.3340838347287
"PITG_18997"	1.03899615436885	0.926053856654688	1.51836738953259	0.133061563770151	1.25097815597821	1.75910658697716	1.39067713478806	0.0352507674361579
"PITG_19602"	27.8248238413902	5.96147170221455	13.3489799663074	4.52409316818512	10.3121172317123	16.437553353721	21.0764845761212	2.64380755771184
"PITG_19609"	29.1172336919466	15.4824629159456	12.9693881189242	8.15002078092173	13.9636210383514	10.9872067153819	12.9796532580219	2.2560491159141
"PITG_19625"	1.97662683026269	3.18331013225049	3.28979601065395	7.28512061641575	0.338102204318436	0.720945322531622	0.865310217201457	5.53437048747678
"PITG_19631"	3.62381585548161	3.35694523037324	10.0275513017048	0	4.80105130132178	4.7582391287087	12.2379587861349	0
"PITG_19648"	1.36843395941263	1.67847261518662	0.822449002663487	0.099796172827613	0.845255510796089	0.778620948334152	1.60700468908842	0.0705015348723157
"PITG_19649"	0.456144653137545	3.21224931527095	2.43571435404186	18.0298418908554	0.236671543022905	1.0669990773468	3.64666448677757	9.58820874263494
"PITG_19890"	7.24763171096321	26.5082916467404	22.9653067666804	1.43041181052912	10.8868909790536	6.25780539957448	13.381404430294	1.41003069744631
"PITG_19938"	16.5985971002829	31.5147703092798	15.0571432795315	3.92531613121944	18.0884679310363	16.3222021021159	24.3523018269553	4.9351074410621
"PITG_20608"	81.9033066078081	62.7112096053346	63.676532398523	36.0596837817108	42.6346879645547	62.3761893054359	36.4666448677757	10.5399794634112
"PITG_20609"	60.7686043457685	54.4056640784629	52.6683688244117	24.4833277337077	39.7270090074162	48.880092867644	26.7010009879307	8.31918111493325
"PITG_20749"	8.00787279952579	3.03861421714819	1.07551023425225	0.099796172827613	1.45383947856927	2.88378129012649	1.85423617971741	0
"PITG_21096"	2.35674737454398	1.2733240529002	1.86632658296714	0	1.18335771511452	0.547918445124033	0.741694471886963	0
"PITG_21189"	2.10333367835646	0.897114673634229	0.917346964509274	0.099796172827613	0.743824849500558	0.461405006420238	0.432655108600729	0
"PITG_21321"	12.3412470043325	7.29267412115567	9.64795945432167	2.52816971163286	8.31731422623351	6.14245414796942	3.49214480513445	1.44528146488247
"PITG_21323"	2.58481970111275	2.63346565486177	1.55000004348119	0	5.03772284434469	5.01777944482009	2.37960309730401	0
"PITG_21364"	0.70955834932507	2.69134402090269	3.19489804880816	0	1.11573727425084	2.39353847080498	5.16095736688012	0
"PITG_21507"	1.52048217712515	2.19937790955488	3.66938785803709	0.532246255080603	4.90248196261731	6.11361633506815	8.12773525442797	0.740266116159315
"PITG_21540"	117.305199965205	200.866869345006	172.904086483024	62.306077235373	106.772676123762	91.4735425228122	170.033457680086	39.4456087610606
"PITG_21619"	24.7331767479024	23.1802855993877	21.3836740692507	42.4133734517355	15.0455480921704	17.3603633665615	17.3062043440291	37.1543088777104
"PITG_21660"	2.20469915683147	1.88104689632983	2.49897966193906	0.0332653909425377	2.13004388720614	2.50888972241004	2.19417947933227	0.0352507674361579
"PITG_21776"	3.26903668081907	3.84891134172105	5.40918382520985	0.0332653909425377	3.85436512923016	3.2009972320404	3.73937629576344	0.0352507674361579
"PITG_21941"	3.06630572386905	4.22512072098701	8.50918391217223	0.598777036965678	2.80624829584301	4.29683412228847	8.52948642670008	0.705015348723157
"PITG_22020"	22.8072326568772	20.3442456633827	0	0	22.1118841624257	15.3705542763742	0.0618078726572469	0
"PITG_22132"	0.861606567037585	0.347270196245508	1.486734735584	0	0.710014629068715	1.75910658697716	2.22508341566089	0
"PITG_22135"	347.683591169284	453.592754662674	316.611233371494	849.065838417331	617.814157951077	581.543334966907	477.434912340904	1133.91143611889
"PITG_22795"	6.10727007811935	1.64953343216616	3.13163274091097	0.166326954712688	1.52145991943296	1.58607970956957	1.63790862541704	0.0352507674361579
"PITG_22973"	0.91228930627509	0.954993039675147	0.253061231588765	10.3122711921867	1.42002925813743	2.88378129012649	3.39943299614858	7.89617190569936
"PITG_23123"	36.8210100560474	57.183825648427	50.928572857239	13.7718718502106	93.3162083918882	60.5594070926562	80.350234454421	32.3602045063929
"PITG_23156"	102.632546955948	114.13613783269	57.4765322245983	0.498980864138065	137.269494953285	84.264089297496	139.160425287791	8.88319339391178
"PITG_23187"	9.6043790855072	10.8232544496517	8.60408187401801	2.5614351025754	8.9258981940067	3.97961818037455	6.64434631065405	0.669764581286999
"PITG_23273"	13.2281949409888	13.427780921493	26.9510211642035	0.099796172827613	15.4174605169207	16.437553353721	21.6327554300364	0.211504604616947
"PITG_23322"	20.0196819988145	21.6754480823238	0.0632653078971913	0	22.2133148237212	20.4171715340955	0	0.0352507674361579
